--- TRADE SIMULATION RESULTS (M1 VERIFIED) ---
Period: 2024-01-01 to Present
Initial Equity: $1000.00
Threshold: 95.0%
Risk per trade: 1.0%
-------------------------------------------------------------------------------------
Entry Time                Exit Time                 Type     Status       Equity         
2025-04-07 04:00:00       2025-04-07 15:59:00       BUY      TIMEOUT_SL   $161604350912356.31
2025-04-07 20:00:00       2025-04-07 20:29:00       BUY      SL           $159988307403232.75
2025-04-08 16:00:00       2025-04-08 16:01:00       SELL     TP           $163188073551297.41
2025-04-08 16:15:00       2025-04-08 19:26:00       SELL     TP           $166451835022323.34
2025-04-08 20:15:00       2025-04-08 20:16:00       BUY      TP           $169780871722769.81
2025-04-09 04:00:00       2025-04-09 04:32:00       BUY      TP           $173176489157225.22
2025-04-09 10:00:00       2025-04-09 14:19:00       SELL     SL           $171444724265652.97
2025-04-09 14:30:00       2025-04-09 15:00:00       SELL     SL           $169730277022996.44
2025-04-09 15:15:00       2025-04-09 16:33:00       SELL     SL           $168032974252766.47
2025-04-09 16:45:00       2025-04-09 16:46:00       SELL     TP           $171393633737821.81
2025-04-09 17:00:00       2025-04-09 17:16:00       SELL     SL           $169679697400443.59
2025-04-09 18:15:00       2025-04-09 19:14:00       SELL     SL           $167982900426439.16
2025-04-09 22:00:00       2025-04-09 22:01:00       SELL     TP           $171342558434967.94
2025-04-09 22:15:00       2025-04-09 22:43:00       SELL     SL           $169629132850618.25
2025-04-09 22:45:00       2025-04-10 01:05:00       SELL     TP           $173021715507630.62
2025-04-10 05:15:00       2025-04-10 05:37:00       SELL     SL           $171291498352554.31
2025-04-10 05:45:00       2025-04-10 05:46:00       SELL     TP           $174717328319605.41
2025-04-10 06:00:00       2025-04-10 06:01:00       SELL     TP           $178211674885997.50
2025-04-10 06:15:00       2025-04-10 12:00:00       SELL     TP           $181775908383717.44
2025-04-10 15:30:00       2025-04-10 16:23:00       SELL     SL           $179958149299880.25
2025-04-10 16:30:00       2025-04-10 17:04:00       SELL     SL           $178158567806881.44
2025-04-10 17:15:00       2025-04-10 17:37:00       SELL     SL           $176376982128812.62
2025-04-10 17:45:00       2025-04-10 17:46:00       SELL     TP           $179904521771388.88
2025-04-10 18:00:00       2025-04-10 18:15:00       SELL     SL           $178105476553675.00
2025-04-10 18:30:00       2025-04-11 01:00:00       SELL     SL           $176324421788138.25
2025-04-11 03:30:00       2025-04-11 03:31:00       SELL     TP           $179850910223901.00
2025-04-11 04:00:00       2025-04-11 08:45:00       SELL     TP           $183447928428379.03
2025-04-11 13:00:00       2025-04-11 13:32:00       SELL     TP           $187116886996946.62
2025-04-11 13:45:00       2025-04-11 14:07:00       SELL     SL           $185245718126977.16
2025-04-11 16:30:00       2025-04-11 16:46:00       SELL     TP           $188950632489516.69
2025-04-11 17:00:00       2025-04-11 17:03:00       SELL     TP           $192729645139307.03
2025-04-11 17:15:00       2025-04-11 18:24:00       SELL     SL           $190802348687913.97
2025-04-14 04:30:00       2025-04-14 04:31:00       SELL     TP           $194618395661672.25
2025-04-14 04:45:00       2025-04-14 05:10:00       SELL     SL           $192672211705055.53
2025-04-14 05:15:00       2025-04-14 13:20:00       SELL     TP           $196525655939156.66
2025-04-14 13:45:00       2025-04-14 13:46:00       SELL     TP           $200456169057939.78
2025-04-14 14:00:00       2025-04-14 14:01:00       SELL     TP           $204465292439098.56
2025-04-14 14:15:00       2025-04-14 15:04:00       SELL     SL           $202420639514707.56
2025-04-14 15:15:00       2025-04-15 04:15:00       SELL     TIMEOUT_SL   $200396433119560.50
2025-04-15 04:30:00       2025-04-15 06:01:00       SELL     SL           $198392468788364.91
2025-04-15 06:45:00       2025-04-15 06:46:00       SELL     TP           $202360318164132.22
2025-04-15 09:15:00       2025-04-15 09:33:00       SELL     SL           $200336714982490.91
2025-04-15 11:00:00       2025-04-15 11:01:00       SELL     TP           $204343449282140.72
2025-04-15 11:15:00       2025-04-15 12:52:00       SELL     TP           $208430318267783.53
2025-04-15 13:00:00       2025-04-15 13:01:00       SELL     TP           $212598924633139.19
2025-04-15 16:00:00       2025-04-15 16:53:00       SELL     TP           $216850903125801.97
2025-04-16 16:30:00       2025-04-16 16:31:00       BUY      TP           $221187921188318.00
2025-04-17 04:00:00       2025-04-17 04:01:00       SELL     TP           $225611679612084.38
2025-04-17 04:45:00       2025-04-17 04:46:00       BUY      TP           $230123913204326.06
2025-04-17 16:00:00       2025-04-17 16:56:00       SELL     TP           $234726391468412.59
2025-04-17 17:00:00       2025-04-17 17:27:00       SELL     TP           $239420919297780.84
2025-04-17 17:45:00       2025-04-17 19:19:00       BUY      TP           $244209337683736.47
2025-04-17 19:45:00       2025-04-17 20:11:00       SELL     SL           $241767244306899.09
2025-04-21 05:30:00       2025-04-21 07:07:00       SELL     TP           $246602589193037.06
2025-04-22 03:00:00       2025-04-22 03:01:00       BUY      TP           $251534640976897.81
2025-04-22 09:15:00       2025-04-22 10:14:00       SELL     TP           $256565333796435.78
2025-04-22 11:00:00       2025-04-22 11:37:00       SELL     TP           $261696640472364.50
2025-04-22 13:00:00       2025-04-22 13:01:00       SELL     TP           $266930573281811.78
2025-04-22 16:00:00       2025-04-22 16:01:00       SELL     TP           $272269184747448.03
2025-04-22 16:15:00       2025-04-22 16:39:00       SELL     TP           $277714568442397.00
2025-04-22 17:00:00       2025-04-22 17:33:00       SELL     SL           $274937422757973.03
2025-04-22 17:45:00       2025-04-22 18:08:00       SELL     TP           $280436171213132.50
2025-04-22 18:30:00       2025-04-22 18:31:00       SELL     TP           $286044894637395.12
2025-04-22 18:45:00       2025-04-22 19:28:00       SELL     TP           $291765792530143.00
2025-04-22 19:30:00       2025-04-22 22:32:00       BUY      SL           $288848134604841.56
2025-04-23 01:00:00       2025-04-23 04:44:00       BUY      TP           $294625097296938.38
2025-04-23 04:45:00       2025-04-23 05:41:00       SELL     TP           $300517599242877.12
2025-04-24 04:00:00       2025-04-24 04:01:00       SELL     TP           $306527951227734.69
2025-04-24 04:15:00       2025-04-24 04:16:00       SELL     TP           $312658510252289.38
2025-04-24 04:30:00       2025-04-24 05:36:00       SELL     TP           $318911680457335.19
2025-04-24 05:45:00       2025-04-24 06:12:00       SELL     TP           $325289914066481.88
2025-04-24 16:30:00       2025-04-24 16:31:00       BUY      TP           $331795712347811.50
2025-04-24 16:45:00       2025-04-24 17:05:00       BUY      SL           $328477755224333.38
2025-04-24 19:00:00       2025-04-24 19:01:00       SELL     TP           $335047310328820.06
2025-04-25 01:15:00       2025-04-25 01:16:00       SELL     TP           $341748256535396.44
2025-04-25 01:30:00       2025-04-25 02:31:00       SELL     TP           $348583221666104.38
2025-04-25 03:00:00       2025-04-25 03:16:00       SELL     SL           $345097389449443.31
2025-04-25 03:45:00       2025-04-25 03:46:00       SELL     TP           $351999337238432.19
2025-04-25 04:00:00       2025-04-25 06:52:00       SELL     TP           $359039323983200.81
2025-04-25 09:00:00       2025-04-25 09:01:00       BUY      TP           $366220110462864.81
2025-04-25 09:15:00       2025-04-25 16:01:00       BUY      SL           $362557909358236.19
2025-04-28 01:00:00       2025-04-28 02:21:00       SELL     TP           $369809067545400.94
2025-04-28 03:45:00       2025-04-28 04:05:00       SELL     TP           $377205248896308.94
2025-04-28 05:00:00       2025-04-28 05:01:00       BUY      TP           $384749353874235.12
2025-04-28 05:15:00       2025-04-28 06:17:00       BUY      TP           $392444340951719.81
2025-04-28 16:30:00       2025-04-28 16:31:00       BUY      TP           $400293227770754.19
2025-04-28 16:45:00       2025-04-28 17:19:00       BUY      TP           $408299092326169.25
2025-04-28 17:30:00       2025-04-28 17:31:00       SELL     TP           $416465074172692.62
2025-04-28 18:00:00       2025-04-28 18:01:00       SELL     TP           $424794375656146.50
2025-04-28 18:15:00       2025-04-28 19:13:00       SELL     SL           $420546431899585.06
2025-04-28 19:15:00       2025-04-28 20:34:00       SELL     SL           $416340967580589.19
2025-04-29 04:00:00       2025-04-29 04:33:00       SELL     SL           $412177557904783.31
2025-04-29 04:45:00       2025-04-29 05:18:00       SELL     SL           $408055782325735.50
2025-04-29 05:30:00       2025-04-29 05:55:00       SELL     TP           $416216897972250.19
2025-04-29 06:45:00       2025-04-29 06:46:00       SELL     TP           $424541235931695.19
2025-04-29 07:00:00       2025-04-29 08:17:00       SELL     TP           $433032060650329.06
2025-04-29 09:15:00       2025-04-29 09:16:00       SELL     TP           $441692701863335.62
2025-04-29 09:45:00       2025-04-29 11:00:00       SELL     SL           $437275774844702.25
2025-04-29 15:45:00       2025-04-29 15:47:00       SELL     TP           $446021290341596.31
2025-04-29 16:00:00       2025-04-29 16:01:00       SELL     TP           $454941716148428.25
2025-04-29 16:15:00       2025-04-29 16:17:00       SELL     TP           $464040550471396.81
2025-04-29 18:30:00       2025-04-29 18:31:00       BUY      TP           $473321361480824.75
2025-04-29 19:15:00       2025-04-29 19:16:00       SELL     TP           $482787788710441.25
2025-04-29 19:30:00       2025-04-29 19:31:00       SELL     TP           $492443544484650.06
2025-04-29 19:45:00       2025-04-29 20:20:00       SELL     TP           $502292415374343.06
2025-04-30 03:00:00       2025-04-30 03:44:00       SELL     TP           $512338263681829.94
2025-04-30 03:45:00       2025-04-30 04:16:00       SELL     SL           $507214881045011.62
2025-04-30 04:30:00       2025-04-30 05:57:00       SELL     TP           $517359178665911.88
2025-04-30 06:00:00       2025-04-30 06:01:00       SELL     TP           $527706362239230.12
2025-04-30 06:15:00       2025-04-30 07:24:00       SELL     TP           $538260489484014.75
2025-04-30 15:00:00       2025-04-30 15:44:00       BUY      TP           $549025699273695.06
2025-04-30 15:45:00       2025-04-30 16:14:00       SELL     SL           $543535442280958.12
2025-04-30 16:30:00       2025-04-30 16:31:00       SELL     TP           $554406151126577.31
2025-04-30 17:30:00       2025-04-30 17:31:00       BUY      TP           $565494274149108.88
2025-04-30 18:30:00       2025-04-30 18:32:00       BUY      TP           $576804159632091.00
2025-04-30 19:30:00       2025-04-30 20:17:00       SELL     TP           $588340242824732.88
2025-05-01 02:00:00       2025-05-01 03:19:00       SELL     TP           $600107047681227.50
2025-05-01 15:00:00       2025-05-01 15:28:00       BUY      TP           $612109188634852.00
2025-05-02 16:15:00       2025-05-02 16:16:00       SELL     TP           $624351372407549.00
2025-05-02 16:30:00       2025-05-02 17:53:00       SELL     SL           $618107858683473.50
2025-05-02 18:00:00       2025-05-02 18:18:00       SELL     TP           $630470015857143.00
2025-05-05 04:15:00       2025-05-05 04:16:00       SELL     TP           $643079416174285.88
2025-05-05 04:45:00       2025-05-05 05:04:00       SELL     SL           $636648622012543.00
2025-05-05 05:30:00       2025-05-05 05:49:00       SELL     SL           $630282135792417.62
2025-05-05 11:45:00       2025-05-05 11:46:00       SELL     TP           $642887778508266.00
2025-05-05 13:00:00       2025-05-05 13:21:00       SELL     SL           $636458900723183.38
2025-05-05 13:30:00       2025-05-05 14:12:00       SELL     SL           $630094311715951.50
2025-05-05 14:15:00       2025-05-05 15:23:00       SELL     SL           $623793368598792.00
2025-05-05 17:00:00       2025-05-05 22:24:00       SELL     SL           $617555434912804.12
2025-05-06 04:30:00       2025-05-06 04:31:00       SELL     TP           $629906543611060.25
2025-05-06 04:45:00       2025-05-06 05:08:00       SELL     SL           $623607478174949.62
2025-05-06 05:15:00       2025-05-06 05:36:00       SELL     TP           $636079627738448.62
2025-05-06 06:15:00       2025-05-06 10:23:00       SELL     SL           $629718831461064.12
2025-05-06 15:30:00       2025-05-06 15:31:00       SELL     TP           $642313208090285.38
2025-05-06 15:45:00       2025-05-06 15:46:00       SELL     TP           $655159472252091.12
2025-05-06 16:00:00       2025-05-06 17:11:00       SELL     SL           $648607877529570.25
2025-05-06 18:15:00       2025-05-06 18:33:00       SELL     SL           $642121798754274.50
2025-05-06 19:15:00       2025-05-06 19:16:00       SELL     TP           $654964234729360.00
2025-05-07 01:00:00       2025-05-07 12:59:00       SELL     TIMEOUT_SL   $648414592382066.38
2025-05-07 13:00:00       2025-05-07 13:01:00       SELL     TP           $661382884229707.75
2025-05-07 13:15:00       2025-05-07 13:39:00       SELL     SL           $654769055387410.62
2025-05-07 17:00:00       2025-05-07 21:08:00       SELL     SL           $648221364833536.50
2025-05-07 21:30:00       2025-05-08 04:02:00       SELL     SL           $641739151185201.12
2025-05-08 04:45:00       2025-05-08 04:46:00       SELL     TP           $654573934208905.12
2025-05-08 05:00:00       2025-05-08 06:26:00       SELL     TP           $667665412893083.25
2025-05-08 06:30:00       2025-05-08 07:47:00       SELL     TP           $681018721150944.88
2025-05-08 08:00:00       2025-05-08 09:00:00       SELL     TP           $694639095573963.75
2025-05-08 09:15:00       2025-05-08 09:33:00       BUY      SL           $687692704618224.12
2025-05-08 09:45:00       2025-05-08 15:23:00       BUY      TP           $701446558710588.62
2025-05-08 16:45:00       2025-05-08 18:46:00       SELL     TP           $715475489884800.38
2025-05-09 04:30:00       2025-05-09 05:09:00       BUY      SL           $708320734985952.38
2025-05-09 05:15:00       2025-05-09 05:34:00       BUY      TP           $722487149685671.38
2025-05-09 07:15:00       2025-05-09 07:54:00       BUY      TP           $736936892679384.75
2025-05-09 16:15:00       2025-05-09 16:16:00       SELL     TP           $751675630532972.50
2025-05-09 17:00:00       2025-05-09 17:01:00       BUY      TP           $766709143143632.00
2025-05-09 18:30:00       2025-05-09 19:16:00       SELL     SL           $759042051712195.62
2025-05-12 02:00:00       2025-05-12 04:12:00       BUY      SL           $751451631195073.62
2025-05-12 16:30:00       2025-05-12 16:31:00       SELL     TP           $766480663818975.12
2025-05-12 17:15:00       2025-05-12 17:16:00       SELL     TP           $781810277095354.62
2025-05-12 17:30:00       2025-05-12 19:15:00       SELL     TP           $797446482637261.75
2025-05-13 04:30:00       2025-05-13 04:31:00       BUY      TP           $813395412290007.00
2025-05-13 05:30:00       2025-05-13 05:31:00       SELL     TP           $829663320535807.12
2025-05-13 07:45:00       2025-05-13 07:46:00       SELL     TP           $846256586946523.25
2025-05-13 08:00:00       2025-05-13 08:01:00       SELL     TP           $863181718685453.75
2025-05-13 08:15:00       2025-05-13 09:09:00       SELL     TP           $880445353059162.88
2025-05-13 09:45:00       2025-05-13 11:34:00       SELL     TP           $898054260120346.12
2025-05-13 17:30:00       2025-05-13 17:31:00       SELL     TP           $916015345322753.00
2025-05-13 19:00:00       2025-05-13 19:38:00       SELL     TP           $934335652229208.00
2025-05-14 04:15:00       2025-05-14 04:16:00       SELL     TP           $953022365273792.12
2025-05-14 04:30:00       2025-05-14 06:13:00       SELL     TP           $972082812579268.00
2025-05-14 08:45:00       2025-05-14 08:46:00       SELL     TP           $991524468830853.38
2025-05-14 10:45:00       2025-05-14 10:52:00       SELL     TP           $1011354958207470.50
2025-05-14 12:00:00       2025-05-14 12:48:00       SELL     SL           $1001241408625395.75
2025-05-14 15:00:00       2025-05-14 15:46:00       SELL     TP           $1021266236797903.62
2025-05-15 05:00:00       2025-05-15 05:01:00       SELL     TP           $1041691561533861.75
2025-05-15 09:00:00       2025-05-15 09:31:00       BUY      TP           $1062525392764539.00
2025-05-15 11:30:00       2025-05-15 11:31:00       SELL     TP           $1083775900619829.75
2025-05-15 11:45:00       2025-05-15 12:11:00       SELL     SL           $1072938141613631.50
2025-05-16 04:00:00       2025-05-16 11:12:00       SELL     TP           $1094396904445904.12
2025-05-16 11:30:00       2025-05-16 12:04:00       SELL     TP           $1116284842534822.25
2025-05-16 15:00:00       2025-05-16 19:57:00       BUY      TP           $1138610539385518.75
2025-05-19 01:45:00       2025-05-19 02:03:00       SELL     SL           $1127224433991663.50
2025-05-19 02:15:00       2025-05-19 02:40:00       SELL     TP           $1149768922671496.75
2025-05-19 03:00:00       2025-05-19 03:01:00       SELL     TP           $1172764301124926.75
2025-05-19 03:15:00       2025-05-19 04:02:00       SELL     TP           $1196219587147425.25
2025-05-19 04:15:00       2025-05-19 11:15:00       SELL     SL           $1184257391275951.00
2025-05-19 16:00:00       2025-05-19 16:01:00       SELL     TP           $1207942539101470.00
2025-05-19 17:00:00       2025-05-19 18:50:00       BUY      TP           $1232101389883499.50
2025-05-20 04:00:00       2025-05-20 04:01:00       SELL     TP           $1256743417681169.50
2025-05-20 04:15:00       2025-05-20 04:38:00       SELL     SL           $1244175983504357.75
2025-05-20 05:45:00       2025-05-20 05:46:00       BUY      TP           $1269059503174445.00
2025-05-20 06:00:00       2025-05-20 11:39:00       BUY      TP           $1294440693237934.00
2025-05-20 11:45:00       2025-05-20 11:46:00       SELL     TP           $1320329507102692.75
2025-05-20 15:30:00       2025-05-20 16:05:00       SELL     TP           $1346736097244746.50
2025-05-20 16:15:00       2025-05-20 16:35:00       BUY      TP           $1373670819189641.50
2025-05-20 17:00:00       2025-05-20 17:01:00       SELL     TP           $1401144235573434.25
2025-05-20 17:15:00       2025-05-20 20:53:00       SELL     SL           $1387132793217700.00
2025-05-21 03:30:00       2025-05-21 04:00:00       SELL     SL           $1373261465285523.00
2025-05-21 05:30:00       2025-05-21 05:31:00       SELL     TP           $1400726694591233.50
2025-05-21 06:15:00       2025-05-21 06:16:00       SELL     TP           $1428741228483058.25
2025-05-21 06:30:00       2025-05-21 07:31:00       SELL     TP           $1457316053052719.50
2025-05-21 18:00:00       2025-05-21 18:01:00       SELL     TP           $1486462374113774.00
2025-05-21 18:15:00       2025-05-21 22:03:00       SELL     SL           $1471597750372636.25
2025-05-22 04:15:00       2025-05-22 04:16:00       SELL     TP           $1501029705380089.00
2025-05-22 04:30:00       2025-05-22 04:31:00       SELL     TP           $1531050299487690.75
2025-05-22 04:45:00       2025-05-22 05:47:00       SELL     SL           $1515739796492813.75
2025-05-22 06:00:00       2025-05-22 06:18:00       SELL     SL           $1500582398527885.50
2025-05-22 10:15:00       2025-05-22 10:16:00       SELL     TP           $1530594046498443.25
2025-05-22 13:45:00       2025-05-22 13:46:00       BUY      TP           $1561205927428412.00
2025-05-22 14:00:00       2025-05-22 17:00:00       BUY      SL           $1545593868154128.00
2025-05-22 17:30:00       2025-05-22 17:31:00       SELL     TP           $1576505745517210.50
2025-05-22 19:15:00       2025-05-22 19:16:00       SELL     TP           $1608035860427554.75
2025-05-23 05:15:00       2025-05-23 05:16:00       BUY      TP           $1640196577636105.75
2025-05-23 05:30:00       2025-05-23 06:45:00       BUY      TP           $1673000509188827.75
2025-05-23 07:15:00       2025-05-23 07:46:00       SELL     SL           $1656270504096939.50
2025-05-23 16:00:00       2025-05-26 03:28:00       SELL     TP           $1689395914178878.25
2025-05-26 03:30:00       2025-05-26 03:31:00       BUY      TP           $1723183832462455.75
2025-05-26 05:00:00       2025-05-26 05:36:00       SELL     SL           $1705951994137831.25
2025-05-27 04:00:00       2025-05-27 04:42:00       SELL     TP           $1740071034020588.00
2025-05-27 06:00:00       2025-05-27 06:12:00       SELL     TP           $1774872454700999.75
2025-05-27 06:15:00       2025-05-27 06:16:00       SELL     TP           $1810369903795019.75
2025-05-27 06:30:00       2025-05-27 07:36:00       SELL     TP           $1846577301870920.25
2025-05-27 08:00:00       2025-05-27 08:46:00       SELL     TP           $1883508847908338.75
2025-05-27 09:00:00       2025-05-27 09:45:00       SELL     TP           $1921179024866505.50
2025-05-27 11:00:00       2025-05-27 13:16:00       SELL     TP           $1959602605363835.50
2025-05-28 04:00:00       2025-05-28 05:04:00       SELL     SL           $1940006579310197.25
2025-05-28 05:15:00       2025-05-28 05:20:00       SELL     TP           $1978806710896401.25
2025-05-28 06:45:00       2025-05-28 08:07:00       SELL     SL           $1959018643787437.25
2025-05-28 08:45:00       2025-05-28 09:04:00       BUY      SL           $1939428457349563.00
2025-05-28 09:15:00       2025-05-28 10:43:00       BUY      TP           $1978217026496554.25
2025-05-28 16:00:00       2025-05-28 23:51:00       SELL     TP           $2017781367026485.25
2025-05-29 01:00:00       2025-05-29 02:08:00       SELL     TP           $2058136994367015.00
2025-05-29 03:30:00       2025-05-29 03:31:00       SELL     TP           $2099299734254355.25
2025-05-29 16:15:00       2025-05-29 16:16:00       SELL     TP           $2141285728939442.25
2025-05-29 17:00:00       2025-05-29 17:02:00       SELL     TP           $2184111443518231.00
2025-05-29 18:45:00       2025-05-29 18:46:00       SELL     TP           $2227793672388595.50
2025-05-29 19:00:00       2025-05-29 19:01:00       SELL     TP           $2272349545836367.50
2025-05-29 19:15:00       2025-05-30 02:41:00       SELL     TP           $2317796536753095.00
2025-05-30 04:15:00       2025-05-30 05:21:00       SELL     TP           $2364152467488157.00
2025-05-30 05:30:00       2025-05-30 06:45:00       SELL     TP           $2411435516837920.00
2025-05-30 07:45:00       2025-05-30 07:46:00       SELL     TP           $2459664227174678.50
2025-05-30 08:00:00       2025-05-30 08:27:00       BUY      TP           $2508857511718172.00
2025-05-30 08:30:00       2025-05-30 08:51:00       SELL     SL           $2483768936600990.50
2025-05-30 09:45:00       2025-05-30 09:46:00       SELL     TP           $2533444315333010.50
2025-05-30 10:15:00       2025-05-30 11:06:00       SELL     SL           $2508109872179680.50
2025-05-30 11:15:00       2025-05-30 12:31:00       SELL     TP           $2558272069623274.00
2025-05-30 16:00:00       2025-05-30 16:44:00       SELL     TP           $2609437511015739.50
2025-05-30 16:45:00       2025-05-30 16:46:00       BUY      TP           $2661626261236054.50
2025-05-30 17:30:00       2025-05-30 19:55:00       BUY      TP           $2714858786460775.50
2025-06-02 02:00:00       2025-06-02 03:40:00       SELL     TP           $2769155962189991.00
2025-06-02 04:00:00       2025-06-02 04:33:00       SELL     TP           $2824539081433791.00
2025-06-02 09:15:00       2025-06-02 09:16:00       SELL     TP           $2881029863062467.00
2025-06-02 09:30:00       2025-06-02 09:31:00       SELL     TP           $2938650460323716.50
2025-06-02 09:45:00       2025-06-02 09:55:00       SELL     TP           $2997423469530191.00
2025-06-02 10:00:00       2025-06-02 10:01:00       SELL     TP           $3057371938920795.00
2025-06-02 10:15:00       2025-06-02 14:39:00       SELL     SL           $3026798219531587.00
2025-06-03 09:00:00       2025-06-03 15:20:00       SELL     TP           $3087334183922218.50
2025-06-03 15:30:00       2025-06-03 15:31:00       SELL     TP           $3149080867600663.00
2025-06-03 15:45:00       2025-06-03 16:41:00       SELL     TP           $3212062484952676.50
2025-06-03 17:15:00       2025-06-03 17:16:00       SELL     TP           $3276303734651730.00
2025-06-03 17:30:00       2025-06-03 17:32:00       SELL     TP           $3341829809344764.50
2025-06-03 17:45:00       2025-06-03 18:34:00       SELL     SL           $3308411511251317.00
2025-06-03 18:45:00       2025-06-03 19:10:00       SELL     SL           $3275327396138804.00
2025-06-03 19:15:00       2025-06-03 20:19:00       SELL     SL           $3242574122177416.00
2025-06-04 03:15:00       2025-06-04 03:40:00       SELL     TP           $3307425604620964.50
2025-06-04 04:15:00       2025-06-04 04:16:00       SELL     TP           $3373574116713384.00
2025-06-04 04:30:00       2025-06-04 04:54:00       SELL     SL           $3339838375546250.00
2025-06-04 05:00:00       2025-06-04 05:20:00       SELL     TP           $3406635143057175.00
2025-06-04 05:30:00       2025-06-04 06:48:00       SELL     TP           $3474767845918318.50
2025-06-04 07:15:00       2025-06-04 07:42:00       SELL     TP           $3544263202836685.00
2025-06-04 10:15:00       2025-06-04 10:19:00       SELL     TP           $3615148466893418.50
2025-06-04 11:15:00       2025-06-04 11:43:00       BUY      TP           $3687451436231287.00
2025-06-04 15:45:00       2025-06-04 16:06:00       SELL     SL           $3650576921868974.00
2025-06-04 17:30:00       2025-06-04 17:31:00       SELL     TP           $3723588460306353.50
2025-06-05 04:00:00       2025-06-05 05:14:00       SELL     TP           $3798060229512480.50
2025-06-05 06:15:00       2025-06-05 06:16:00       SELL     TP           $3874021434102730.00
2025-06-05 06:30:00       2025-06-05 07:16:00       SELL     TP           $3951501862784784.50
2025-06-05 13:15:00       2025-06-05 13:16:00       SELL     TP           $4030531900040480.00
2025-06-05 13:30:00       2025-06-05 13:31:00       SELL     TP           $4111142538041289.50
2025-06-05 13:45:00       2025-06-05 13:49:00       SELL     TP           $4193365388802115.50
2025-06-05 14:00:00       2025-06-05 14:01:00       SELL     TP           $4277232696578158.00
2025-06-05 15:00:00       2025-06-05 15:20:00       SELL     TP           $4362777350509721.00
2025-06-05 15:30:00       2025-06-05 15:50:00       SELL     TP           $4450032897519915.50
2025-06-05 16:00:00       2025-06-05 16:02:00       SELL     TP           $4539033555470314.00
2025-06-05 16:15:00       2025-06-05 16:36:00       SELL     SL           $4493643219915611.00
2025-06-05 16:45:00       2025-06-05 18:21:00       SELL     TP           $4583516084313923.00
2025-06-05 19:00:00       2025-06-06 07:50:00       BUY      TP           $4675186406000201.00
2025-06-06 11:30:00       2025-06-06 11:31:00       SELL     TP           $4768690134120205.00
2025-06-06 12:00:00       2025-06-06 15:40:00       SELL     TP           $4864063936802609.00
2025-06-06 16:00:00       2025-06-06 16:01:00       SELL     TP           $4961345215538661.00
2025-06-06 16:15:00       2025-06-06 17:03:00       SELL     TP           $5060572119849434.00
2025-06-06 17:30:00       2025-06-06 17:31:00       SELL     TP           $5161783562246423.00
2025-06-06 18:15:00       2025-06-06 18:16:00       SELL     TP           $5265019233491351.00
2025-06-06 18:30:00       2025-06-06 19:29:00       SELL     TP           $5370319618161178.00
2025-06-09 16:00:00       2025-06-09 16:17:00       BUY      SL           $5316616421979566.00
2025-06-09 16:30:00       2025-06-09 17:06:00       BUY      TP           $5422948750419157.00
2025-06-09 17:30:00       2025-06-09 18:17:00       BUY      TP           $5531407725427540.00
2025-06-09 19:00:00       2025-06-09 19:50:00       BUY      TP           $5642035879936091.00
2025-06-10 05:15:00       2025-06-10 05:16:00       BUY      TP           $5754876597534813.00
2025-06-10 05:30:00       2025-06-10 08:24:00       BUY      TP           $5869974129485509.00
2025-06-10 09:30:00       2025-06-10 11:14:00       SELL     SL           $5811274388190654.00
2025-06-10 15:00:00       2025-06-10 15:01:00       BUY      TP           $5927499875954467.00
2025-06-10 16:15:00       2025-06-10 16:16:00       SELL     TP           $6046049873473556.00
2025-06-10 16:30:00       2025-06-10 16:31:00       SELL     TP           $6166970870943027.00
2025-06-10 16:45:00       2025-06-10 17:38:00       SELL     TP           $6290310288361888.00
2025-06-10 18:45:00       2025-06-10 19:10:00       SELL     TP           $6416116494129126.00
2025-06-11 02:15:00       2025-06-11 04:29:00       BUY      TP           $6544438824011709.00
2025-06-11 04:45:00       2025-06-11 04:46:00       BUY      TP           $6675327600491943.00
2025-06-11 05:00:00       2025-06-11 10:50:00       BUY      TP           $6808834152501782.00
2025-06-11 12:00:00       2025-06-11 12:07:00       SELL     TP           $6945010835551818.00
2025-06-11 12:15:00       2025-06-11 13:51:00       SELL     TP           $7083911052262854.00
2025-06-11 15:15:00       2025-06-11 15:30:00       SELL     SL           $7013071941740225.00
2025-06-11 16:00:00       2025-06-11 16:01:00       SELL     TP           $7153333380575030.00
2025-06-11 16:15:00       2025-06-11 20:37:00       SELL     TP           $7296400048186531.00
2025-06-12 03:30:00       2025-06-12 03:47:00       SELL     SL           $7223436047704666.00
2025-06-12 04:00:00       2025-06-12 04:18:00       SELL     SL           $7151201687227619.00
2025-06-12 05:00:00       2025-06-12 05:30:00       SELL     SL           $7079689670355343.00
2025-06-12 10:30:00       2025-06-12 10:31:00       BUY      TP           $7221283463762450.00
2025-06-12 10:45:00       2025-06-12 11:36:00       BUY      TP           $7365709133037699.00
2025-06-12 15:30:00       2025-06-12 15:34:00       SELL     TP           $7513023315698453.00
2025-06-12 15:45:00       2025-06-12 16:04:00       SELL     SL           $7437893082541468.00
2025-06-12 16:30:00       2025-06-12 16:31:00       SELL     TP           $7586650944192297.00
2025-06-12 16:45:00       2025-06-13 03:02:00       SELL     SL           $7510784434750374.00
2025-06-13 03:15:00       2025-06-13 03:16:00       SELL     TP           $7661000123445381.00
2025-06-13 04:00:00       2025-06-13 04:01:00       SELL     TP           $7814220125914289.00
2025-06-13 04:15:00       2025-06-13 04:16:00       SELL     TP           $7970504528432575.00
